TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Avon - 5166,3752,155245,166,Castleton Health Care Center,,7630 E 86th St,Indianapolis,IN,46256,39.912388,-86.067087,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.912388,-86.067087",33 mins
Avon - 5166,3754,155247,166,Manorcare Health Services,,8549 S Madison Ave,Indianapolis,IN,46227,39.643475,-86.118282,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.643475,-86.118282",32 mins
Avon - 5166,3772,155271,166,The Waters of Castleton,Waters of Castleton Skilled Nursing & Rehabilitation,8400 Clearvista Place,Indianapolis,IN,46256,39.911586,-86.039486,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,8/10/2023,,,325,,268,,,,,8/10/2023,,,2047,,3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.911586,-86.039486",40 mins
Avon - 5166,3810,155334,166,Wildwood Healthcare Center,Communicare Health Services,7301 East 16th Street,Indianapolis,IN,46219,39.788523,-86.039202,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/20/2025,,101,361,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.788523,-86.039202",34 mins
Avon - 5166,3681,155138,166,Golden Living Center-indianapolis,,2860 Churchman Ave,Indianapolis,IN,46203,39.740653,-86.121247,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.740653,-86.121247",26 mins
Avon - 5166,3786,155291,166,Eagle Valley Meadows,,3017 Valley Farms Rd,Indianapolis,IN,46214,39.80876,-86.30145,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.808760,-86.301450",10 mins
Avon - 5166,3787,155292,166,American Village,,2026 E 54th St,Indianapolis,IN,46220,39.85175,-86.12809,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.851750,-86.128090",37 mins
Avon - 5166,3788,155294,166,Forum At The Crossing,,8505 Woodfield Crossing Boulevard,Indianapolis,IN,46240,39.91096,-86.122279,ROOFTOP,"AL-MC, IL",FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,4895,,,,,,,,,,,,,,,,,,3295,3610,,,,600,,,,,,,,,,,,,,,,,,,,,,635,1270,1695,2120,,,,,,,,,,,,,,,yes,1000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.910960,-86.122279",31 mins
Avon - 5166,3773,155272,166,Allison Pointe Healthcare Center,Steve Rosedale - CEO,5226 East 82nd Street,Indianapolis,IN,46250,39.906014,-86.082046,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,8/17/2023,,,344,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.906014,-86.082046",33 mins
Avon - 5166,3690,155154,166,Spring Mill Meadows,,2140 W 86th St,Indianapolis,IN,46208,39.9126,-86.19836,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.912600,-86.198360",29 mins
Avon - 5166,3640,155029,166,Community Nursing And Rehabilitation Center,American Senior Communities,5600 East 16th Street,Indianapolis,IN,46218,39.789325,-86.072308,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,6/20/2025,,,290,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39.777872,-86.340270","39.789325,-86.072308",31 mins
Louisville PT - 127,5067,185311,127,Signature Healthcare At Rockford Rehab & Wellness,Signature Healthcare,4700 Quinn Drive,Louisville,KY,40216,38.176892,-85.836839,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/1/2019,7/1/2020,5,243,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.176892,-85.836839",15 mins
Louisville PT - 127,4979,185194,127,The Forum At Brookside,Five Star,200 Brookside Drive,Louisville,KY,40243,38.248769,-85.552618,ROOFTOP,"AL, IL",FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,9/16/2024,1/1/2025,4,5900,7500,8900,,,,,,,,,,,,,,,,,,9/16/2024,1/1/2025,4,,,5300,,,,,2900,3720,4600,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,yes,,,,0,250,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.248769,-85.552618",38 mins
Louisville PT - 127,5085,185333,127,Klondike Center,,3802 Klondike Lane,Louisville,KY,40218,38.207646,-85.638781,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.207646,-85.638781",29 mins
Louisville PT - 127,15307,,127,Ashton on Dorsey,Ashton on Dorsey,1105 Dorsey Lane,Louisville,KY,40223,38.266826,-85.56359,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,9/13/2024,,3,4099,,5699,8099,,,,800,,,9/13/2024,,3,5349,5049,,,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1500,2500,,,,,,,,,,,,,,,,,,2500,1000,included ,2500,1000,included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.266826,-85.563590",37 mins
Louisville PT - 127,15306,,127,Story Point Prospect ,Story Point Senior Living ,6901 Carslaw Court,Prospect,KY,40059,38.341453,-85.620599,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,9/16/2024,1/1/2025,3,4200,,4975,7677,,,,1200,,,9/16/2024,1/1/2025,3,5250,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,2062,3897,4254,5846,,,800,1600,2550,,,,,,,,,,,4000,,level of care,4000,,Included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.341453,-85.620599",40 mins
Louisville PT - 127,15505,,127,The Bennett Place,Enlivant,3928 Horne Avenue,New Albany,IN,47150,38.348526,-85.800771,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,1/1/2019,1/1/2020,,3510,0,3930,,1530,1530,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1398,1794,2219,2706,3131,,,,,,,,,,,,,,,4000,4000,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.348526,-85.800771",34 mins
Louisville PT - 127,15305,,127,Heartsong Memory Care,Sheila Carter,9260 Stonestreet Road,Louisville,KY,40272,38.118838,-85.845906,ROOFTOP,AL-MC,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,8/1/2018,1/1/2019,3,5452,4800,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,2000,1000,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.118838,-85.845906",2 mins
Louisville PT - 127,15485,,127,Creekside on Bardstown,Traditions Senior Living,3535 Bardstown Road,Louisville,KY,40218,38.201286,-85.66199,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,9/17/2024,1/1/2025,,4100,,,,,,,,,,8/1/2023,1/1/2024,,4550,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,1000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.201286,-85.661990",27 mins
Louisville PT - 127,15486,,127,Forest Hills Commons,Triple Crown Senior Living,9107 Taylorsville Road,Louisville,KY,40299,38.21371,-85.58779,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,8/29/2024,1/1/2024,,3525,,5054,5594,,,,850,,,8/29/2024,1/1/2024,,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,1100,2500,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.213710,-85.587790",33 mins
Louisville PT - 127,5151,185442,127,Nazareth Home Clifton,Sisters of the Poor,2120 Payne Street,Louisville,KY,40206,38.252275,-85.707355,ROOFTOP,"AL, HC",TRUE,TRUE,FALSE,FALSE,FALSE,8/14/2023,9/1/2023,3,340,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.252275,-85.707355",30 mins
Louisville PT - 127,15304,,127,Symphony at ValleyFarms,Milestone Retirement,10201 Valley Farms Boulevard,Louisville,KY,40272,38.105959,-85.85737,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,1/1/2020,1/1/2021,6,3875,,,,,,,,,,12/1/2019,12/1/2020,6,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,976,1398,2000,,,,345,659,375,650,0,0,,,,,,,,2000,,250,2000,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.105959,-85.857370",5 mins
Louisville PT - 127,15484,,127,Arcadia Blankenbaker,Arcadia Senior Living,901 Blankenbaker Parkway,Louisville,KY,40243,38.228743,-85.540291,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,6/13/2025,1/1/2026,,3145,3475,4600,,,,,1250,,,6/13/2025,1/1/2026,,6175,,,,,,,6/13/2025,1/1/2026,,,,,,,,,2580,3025,3475,,,,1250,,,,,,,,,,,,,,,900,1800,2900,,,,,,,,,,,,,,,,,,2000,,150,2000,,150,2000,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.228743,-85.540291",31 mins
Louisville PT - 127,15482,,127,Traditions at Hunter Station,Traditions Management ,400 Hunter Station Road,Sellersburg,IN,47172,38.379779,-85.773393,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,1/1/2023,,,4125,4355,5465,6295,,,,1000,,,1/1/2023,,,6930,,,,,,,1/1/2023,,,,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,750,1200,1600,1950,2300,2600,,6930,7680,,,,,,,,,,,,,,yes,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.379779,-85.773393",37 mins
Louisville PT - 127,16587,,127,Dominion Senior Living of Louisville,Dominion Senior Living,6000 Hunting Road,Louisville,KY,40222,38.282563,-85.637301,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,9/13/2024,1/1/2025,3,4950,5400,6000,,,,,1450,,,9/13/2024,1/1/2025,3,6500,5125,,,,,,9/13/2024,1/1/2025,3,,,,,,,,3500,4300,5495,,,,850,,,,,,,,,,,,,,,500,800,1200,,,,,,,,,,,,,,,,,,2000,,,2000,,yes,2000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.282563,-85.637301",34 mins
Louisville PT - 127,15483,,127,Azalea Hills,Magnolia Health,3700 Lafayette Parkway,Floyds Knobs,IN,47119,38.327587,-85.872655,ROOFTOP,"AL, IL",FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,6/19/2025,1/1/2025,,3650,3900,4700,4950,,,,850,,,,,,,,,,,,,6/19/2025,1/1/2025,,,,2100,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,300,,,,2000,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.327587,-85.872655",33 mins
Louisville PT - 127,5060,185301,127,Regis Woods,,4604 Lowe Rd,Louisville,KY,40220,38.223443,-85.611343,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.223443,-85.611343",32 mins
Louisville PT - 127,5063,185305,127,Springhurst Health And Rehab,Baptist Homes,3001 North Hurstbourne Parkway,Louisville,KY,40241,38.292928,-85.57351,ROOFTOP,"AL, HC, IL",TRUE,TRUE,FALSE,TRUE,FALSE,7/30/2018,1/1/2019,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.292928,-85.573510",37 mins
Louisville PT - 127,5066,185310,127,The Episcopal Church Home,Episcopal Church Home Inc,7504 Westport Road,Louisville,KY,40222,38.269468,-85.611202,ROOFTOP,"AL, AL-MC, HC, IL",TRUE,TRUE,TRUE,TRUE,FALSE,8/21/2023,1/1/2024,3,392,,,,,,,8/21/2023,1/1/2024,3,6700,,,,,,,,,,8/21/2023,1/1/2024,,8000,,,,,,,8/21/2023,,,,340000,360000,,,,,,,,,,,,,,,,,,,,,,,,,,6700,,,,,,,8000,,,,,,,,,,,,yes,5000,,,2000,,yes,,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.269468,-85.611202",32 mins
Louisville PT - 127,15474,,127,Morning Pointe of Louisville,Morning Pointe ,303 South Hurstbourne Parkway,Louisville,KY,40222,38.241393,-85.576438,RANGE_INTERPOLATED,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,7/1/2025,1/1/2025,3,4100,4500,5775,6550,,,,1225,,,7/1/2025,1/1/2025,3,7250,6750,,,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,650,850,,,,,0,400,,,,,,,,,,,,2500,,NOT included; extra charge ,2500,,Included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.241393,-85.576438",33 mins
Louisville PT - 127,15479,,127,Magnolia Springs Louisville,,8225 Whipps Mill Road,Louisville,KY,40222,38.250683,-85.601019,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,7/18/2023,1/1/2024,,3495,4995,6395,7400,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,595,795,1095,1395,1950,,,,,,,,,,,,,,,3000,,Yes,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.250683,-85.601019",31 mins
Louisville PT - 127,15550,,127,Inspirations of Mount Washington ,Grace Management,520 Woodlake Drive,Mount Washington,KY,40047,38.045538,-85.558321,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,6/23/2025,1/1/2024,3,4070,4555,5275,5635,,5455,,2000,,,6/23/2025,1/1/2024,3,5950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,0,"no, can give reminders",2500,,yes - for an additional cost,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.045538,-85.558321",34 mins
Louisville PT - 127,15487,,127,Vitality at St. Matthews,Vitality Senior Living  ,120 South Hubbards Lane,Louisville,KY,40207,38.250376,-85.640794,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,6/6/2025,1/1/2025,,3600,,4150,4875,4395,4500,,1000,,,,1/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,1050,1575,2100,,,,,,,,,,,,,,,,,2000,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.250376,-85.640794",32 mins
Louisville PT - 127,16607,,127,Barton House,Good Works Unlimited,6830 Overlook Drive,Louisville,KY,40241,38.2957,-85.625454,ROOFTOP,AL-MC,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,9/17/2024,,,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.295700,-85.625454",34 mins
Louisville PT - 127,15475,,127,Traditions at Beaumont,Traditions Management,10200 Long Home Road,Louisville,KY,40291,38.122125,-85.576209,RANGE_INTERPOLATED,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,6/25/2025,11/1/2024,2,4025,,5195,6195,,,,975,,,6/12/2025,11/1/2024,2,6125,,,,,,,7/25/2024,11/1/2024,2,,,4295,,,,0,,,,,,,,,,,,,,,,,,,,,,0,750,,,,,,,,,,,,,,,,,,,4025,,yes,6125,,yes,4475,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.122125,-85.576209",24 mins
Louisville PT - 127,4925,185096,127,Georgetown Manor,,900 Gagle Ave,Louisville,KY,31140,38.17181,-85.80611,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.171810,-85.806110",15 mins
Louisville PT - 127,4930,185122,127,"Landmark Of Louisville Rehabilitation And Nursing,",Infinity Healthcare Mgmt.,1155 Eastern Parkway,Louisville,KY,40217,38.225949,-85.727481,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.113895,-85.840650","38.225949,-85.727481",25 mins
Delphi - 2134,22893,,134,Aster Place,American Senior Communities ,741 Park East Boulevard,Lafayette,IN,47905,40.409441,-86.827292,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,9/24/2024,,,2450,3450,2800,4720,,,,,,,9/24/2024,,,5360,,,,,,,9/24/2024,,,,2065,2940,,,,,,2825,,,,,,,,,,,,,,,,,,,,815,1290,1750,2300,2850,3350,,575,1135,1700,2250,2825,3400,,,,,,,,600,1500,LOC charge ,600,1500,Yes,600,2800,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.575619,-86.672695","40.409441,-86.827292",23 mins
Delphi - 2134,15363,,134,Digby Place,Envilant Senior Living,167 West 240 South,Lafayette,IN,47909,40.382265,-86.908229,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,7/27/2022,1/1/2023,10,2300,0,3300,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,1794,2250,2858,3374,3952,,,,,,,,,,,,,,,2600,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.575619,-86.672695","40.382265,-86.908229",33 mins
Delphi - 2134,15387,,134,Beehive ,,840 Park East Boulevard,Lafayette,IN,47905,40.40723,-86.828932,RANGE_INTERPOLATED,AL-MC,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,7/20/2020,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,2000,,included,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.575619,-86.672695","40.407230,-86.828932",22 mins
Delphi - 2134,15389,,134,Bickford Senior Living,Bickford,3633 Regal Valley Drive,Lafayette,IN,47909,40.366561,-86.870373,ROOFTOP,AL-MC,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,7/28/2022,,,7800,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,Y,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.575619,-86.672695","40.366561,-86.870373",32 mins
Delphi - 2134,4111,155787,134,Indiana Veterans Home,Veterans Affair,3851 North River Road,West Lafayette,IN,47906,40.471995,-86.890946,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,6/20/2025,,,615,,615,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2025,,,615,,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,Yes,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40.575619,-86.672695","40.471995,-86.890946",24 mins
